timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/20 04:32:04.705, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:32:04.705, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:32:04.705, 24 %, 2027 MiB, 93293 MiB, 36
2026/03/20 04:32:04.705, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:33:04.706, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:33:04.707, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:33:04.707, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:33:04.708, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:33:04.709, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:33:04.709, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:33:04.709, 39 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:33:04.709, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:34:04.711, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 04:34:04.711, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:34:04.712, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:34:04.712, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:34:04.713, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:34:04.714, 98 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:34:04.714, 38 %, 2027 MiB, 93293 MiB, 36
2026/03/20 04:34:04.714, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:35:04.715, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 04:35:04.715, [N/A], 93 MiB, 95227 MiB, 30
2026/03/20 04:35:04.716, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:35:04.717, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:35:04.717, [N/A], 68 MiB, 95252 MiB, 29
2026/03/20 04:35:04.718, 97 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:35:04.718, 28 %, 2027 MiB, 93293 MiB, 35
2026/03/20 04:35:04.718, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 04:36:04.719, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 04:36:04.719, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:36:04.720, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:36:04.720, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:36:04.721, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:36:04.722, 98 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:36:04.722, 42 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:36:04.722, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 04:37:04.723, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:37:04.723, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:37:04.724, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:37:04.725, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:37:04.725, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:37:04.726, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:37:04.726, 26 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:37:04.726, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:38:04.727, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:38:04.727, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:38:04.728, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:38:04.728, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:38:04.729, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:38:04.729, 0 %, 2025 MiB, 93295 MiB, 61
2026/03/20 04:38:04.730, 35 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:38:04.730, 94 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:39:04.731, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:39:04.731, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:39:04.732, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:39:04.732, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:39:04.733, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:39:04.733, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:39:04.734, 30 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:39:04.734, 93 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:40:04.735, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:40:04.735, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:40:04.736, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:40:04.736, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:40:04.737, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:40:04.738, 97 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:40:04.738, 42 %, 2027 MiB, 93293 MiB, 36
2026/03/20 04:40:04.738, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:41:04.739, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 04:41:04.739, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:41:04.740, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:41:04.741, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:41:04.741, [N/A], 68 MiB, 95252 MiB, 29
2026/03/20 04:41:04.742, 0 %, 2025 MiB, 93295 MiB, 64
2026/03/20 04:41:04.742, 40 %, 2027 MiB, 93293 MiB, 36
2026/03/20 04:41:04.742, 71 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:42:04.743, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 04:42:04.744, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 04:42:04.745, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:42:04.745, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 04:42:04.746, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:42:04.746, 30 %, 2025 MiB, 93295 MiB, 65
2026/03/20 04:42:04.746, 29 %, 2027 MiB, 93293 MiB, 36
2026/03/20 04:42:04.746, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 04:43:04.747, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:43:04.748, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:43:04.748, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:43:04.749, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:43:04.749, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:43:04.750, 96 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:43:04.750, 36 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:43:04.750, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:44:04.751, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:44:04.752, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:44:04.752, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:44:04.753, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:44:04.753, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:44:04.754, 98 %, 2025 MiB, 93295 MiB, 64
2026/03/20 04:44:04.754, 43 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:44:04.754, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:45:04.755, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:45:04.756, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:45:04.757, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:45:04.757, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:45:04.758, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:45:04.758, 98 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:45:04.759, 38 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:45:04.759, 96 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:46:04.760, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:46:04.760, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:46:04.761, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:46:04.761, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:46:04.762, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:46:04.763, 98 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:46:04.763, 36 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:46:04.763, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:47:04.763, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:47:04.764, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:47:04.764, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:47:04.765, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:47:04.765, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:47:04.766, 93 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:47:04.766, 42 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:47:04.766, 92 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:48:04.767, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:48:04.768, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:48:04.768, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:48:04.769, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:48:04.770, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:48:04.770, 96 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:48:04.770, 33 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:48:04.770, 94 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:49:04.772, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:49:04.772, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:49:04.773, [N/A], 93 MiB, 80987 MiB, 30
2026/03/20 04:49:04.773, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:49:04.774, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:49:04.774, 41 %, 2025 MiB, 93295 MiB, 65
2026/03/20 04:49:04.775, 32 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:49:04.775, 96 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:50:04.775, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:50:04.776, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:50:04.776, [N/A], 93 MiB, 80987 MiB, 30
2026/03/20 04:50:04.777, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:50:04.777, [N/A], 68 MiB, 95252 MiB, 32
2026/03/20 04:50:04.778, 93 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:50:04.778, 44 %, 2027 MiB, 93293 MiB, 39
2026/03/20 04:50:04.778, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:51:04.779, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:51:04.780, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:51:04.781, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:51:04.781, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:51:04.782, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:51:04.782, 86 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:51:04.782, 35 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:51:04.783, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:52:04.783, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:52:04.784, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:52:04.784, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:52:04.785, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:52:04.785, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:52:04.786, 97 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:52:04.786, 38 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:52:04.786, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:53:04.787, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 04:53:04.788, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:53:04.788, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:53:04.789, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:53:04.789, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 04:53:04.790, 93 %, 2025 MiB, 93295 MiB, 66
2026/03/20 04:53:04.790, 26 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:53:04.790, 91 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:54:04.791, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:54:04.791, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:54:04.792, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:54:04.793, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:54:04.793, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:54:04.794, 94 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:54:04.794, 29 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:54:04.794, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:55:04.794, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:55:04.794, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:55:04.795, [N/A], 93 MiB, 80987 MiB, 30
2026/03/20 04:55:04.796, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:55:04.796, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:55:04.797, 98 %, 2025 MiB, 93295 MiB, 64
2026/03/20 04:55:04.797, 38 %, 2027 MiB, 93293 MiB, 39
2026/03/20 04:55:04.797, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:56:04.797, [N/A], 27305 MiB, 68016 MiB, 37
2026/03/20 04:56:04.797, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:56:04.798, [N/A], 93 MiB, 80987 MiB, 30
2026/03/20 04:56:04.799, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 04:56:04.799, [N/A], 68 MiB, 95252 MiB, 32
2026/03/20 04:56:04.800, 98 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:56:04.800, 37 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:56:04.800, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:57:04.801, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:57:04.801, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 04:57:04.802, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:57:04.802, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:57:04.803, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:57:04.803, 98 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:57:04.803, 38 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:57:04.803, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 04:58:04.804, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:58:04.804, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:58:04.805, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:58:04.806, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:58:04.806, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:58:04.807, 97 %, 2025 MiB, 93295 MiB, 68
2026/03/20 04:58:04.807, 38 %, 2027 MiB, 93293 MiB, 38
2026/03/20 04:58:04.807, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 04:59:04.807, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 04:59:04.808, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 04:59:04.808, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 04:59:04.809, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 04:59:04.810, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 04:59:04.810, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 04:59:04.810, 29 %, 2027 MiB, 93293 MiB, 37
2026/03/20 04:59:04.810, 94 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:00:04.811, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 05:00:04.811, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 05:00:04.812, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:00:04.813, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:00:04.813, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 05:00:04.814, 97 %, 2025 MiB, 93295 MiB, 68
2026/03/20 05:00:04.814, 39 %, 2027 MiB, 93293 MiB, 38
2026/03/20 05:00:04.814, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:01:04.814, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 05:01:04.815, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 05:01:04.815, [N/A], 93 MiB, 80987 MiB, 30
2026/03/20 05:01:04.816, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:01:04.817, [N/A], 68 MiB, 95252 MiB, 32
2026/03/20 05:01:04.817, 98 %, 2025 MiB, 93295 MiB, 68
2026/03/20 05:01:04.817, 35 %, 2027 MiB, 93293 MiB, 39
2026/03/20 05:01:04.817, 92 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:02:04.818, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 05:02:04.819, [N/A], 93 MiB, 95227 MiB, 33
2026/03/20 05:02:04.819, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:02:04.820, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:02:04.820, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 05:02:04.821, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:02:04.821, 41 %, 2027 MiB, 93293 MiB, 38
2026/03/20 05:02:04.821, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:03:04.822, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 05:03:04.823, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:03:04.823, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:03:04.824, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:03:04.824, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 05:03:04.825, 94 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:03:04.825, 39 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:03:04.825, 95 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:04:04.825, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:04:04.826, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 05:04:04.827, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:04:04.827, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:04:04.828, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:04:04.828, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:04:04.829, 38 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:04:04.829, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:05:04.829, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:05:04.830, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 05:05:04.830, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:05:04.831, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:05:04.831, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:05:04.832, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:05:04.832, 35 %, 2027 MiB, 93293 MiB, 36
2026/03/20 05:05:04.833, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 05:06:04.834, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:06:04.834, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:06:04.835, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:06:04.836, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:06:04.836, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 05:06:04.837, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:06:04.837, 41 %, 2027 MiB, 93293 MiB, 38
2026/03/20 05:06:04.837, 93 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:07:04.837, [N/A], 27305 MiB, 68016 MiB, 36
2026/03/20 05:07:04.838, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:07:04.839, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:07:04.839, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:07:04.840, [N/A], 68 MiB, 95252 MiB, 31
2026/03/20 05:07:04.840, 0 %, 2025 MiB, 93295 MiB, 66
2026/03/20 05:07:04.840, 39 %, 2027 MiB, 93293 MiB, 38
2026/03/20 05:07:04.840, 94 %, 13015 MiB, 82305 MiB, 65
2026/03/20 05:08:04.842, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:08:04.842, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:08:04.843, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:08:04.843, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:08:04.844, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:08:04.844, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:08:04.845, 43 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:08:04.845, 92 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:09:04.845, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:09:04.846, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 05:09:04.846, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:09:04.847, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:09:04.847, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:09:04.848, 96 %, 2025 MiB, 93295 MiB, 64
2026/03/20 05:09:04.848, 34 %, 2027 MiB, 93293 MiB, 36
2026/03/20 05:09:04.848, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 05:10:04.849, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:10:04.849, [N/A], 93 MiB, 95227 MiB, 30
2026/03/20 05:10:04.850, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:10:04.850, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:10:04.851, [N/A], 68 MiB, 95252 MiB, 29
2026/03/20 05:10:04.851, 98 %, 2025 MiB, 93295 MiB, 66
2026/03/20 05:10:04.851, 40 %, 2027 MiB, 93293 MiB, 36
2026/03/20 05:10:04.851, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 05:11:04.852, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:11:04.853, [N/A], 93 MiB, 95227 MiB, 30
2026/03/20 05:11:04.854, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:11:04.854, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:11:04.855, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:11:04.855, 98 %, 2025 MiB, 93295 MiB, 67
2026/03/20 05:11:04.855, 37 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:11:04.855, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:12:04.856, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:12:04.857, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 05:12:04.857, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:12:04.858, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:12:04.859, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:12:04.859, 98 %, 2025 MiB, 93295 MiB, 66
2026/03/20 05:12:04.859, 33 %, 2027 MiB, 93293 MiB, 38
2026/03/20 05:12:04.859, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:13:04.860, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:13:04.861, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:13:04.862, [N/A], 93 MiB, 80987 MiB, 29
2026/03/20 05:13:04.862, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:13:04.863, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:13:04.863, 98 %, 2025 MiB, 93295 MiB, 62
2026/03/20 05:13:04.863, 39 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:13:04.864, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:14:04.864, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 05:14:04.865, [N/A], 93 MiB, 95227 MiB, 32
2026/03/20 05:14:04.865, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:14:04.866, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:14:04.866, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:14:04.867, 1 %, 2025 MiB, 93295 MiB, 61
2026/03/20 05:14:04.867, 38 %, 2027 MiB, 93293 MiB, 37
2026/03/20 05:14:04.867, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:15:04.867, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:15:04.868, [N/A], 93 MiB, 95227 MiB, 31
2026/03/20 05:15:04.869, [N/A], 93 MiB, 80987 MiB, 28
2026/03/20 05:15:04.869, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:15:04.870, [N/A], 68 MiB, 95252 MiB, 30
2026/03/20 05:15:04.871, 98 %, 2025 MiB, 93295 MiB, 66
2026/03/20 05:15:04.871, 26 %, 2027 MiB, 93293 MiB, 36
2026/03/20 05:15:04.871, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 05:16:04.871, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:16:04.872, [N/A], 93 MiB, 95227 MiB, 30
2026/03/20 05:16:04.872, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:16:04.873, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:16:04.873, [N/A], 68 MiB, 95252 MiB, 29
2026/03/20 05:16:04.874, 0 %, 2025 MiB, 93295 MiB, 60
2026/03/20 05:16:04.874, 39 %, 2027 MiB, 93293 MiB, 36
2026/03/20 05:16:04.874, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 05:17:04.875, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 05:17:04.875, [N/A], 93 MiB, 95227 MiB, 30
2026/03/20 05:17:04.876, [N/A], 93 MiB, 80987 MiB, 27
2026/03/20 05:17:04.876, [N/A], 93 MiB, 80987 MiB, 26
2026/03/20 05:17:04.877, [N/A], 68 MiB, 95252 MiB, 29
2026/03/20 05:17:04.877, 91 %, 2025 MiB, 93295 MiB, 66
