timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/20 07:48:38.643, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 07:48:38.643, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:49:38.644, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 07:49:38.644, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 07:49:38.645, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:49:38.646, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 07:49:38.646, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 07:49:38.647, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:49:38.647, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 07:49:38.647, 91 %, 13015 MiB, 82305 MiB, 62
2026/03/20 07:50:38.648, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 07:50:38.648, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 07:50:38.649, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:50:38.649, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 07:50:38.650, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:50:38.650, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:50:38.650, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:50:38.651, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:51:38.652, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:51:38.652, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 07:51:38.653, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:51:38.654, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:51:38.654, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:51:38.655, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 07:51:38.655, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:51:38.655, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:52:38.656, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:52:38.656, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 07:52:38.657, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 07:52:38.657, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:52:38.658, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:52:38.658, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 07:52:38.659, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:52:38.659, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:53:38.660, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:53:38.661, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 07:53:38.661, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:53:38.662, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 07:53:38.662, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:53:38.663, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:53:38.663, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:53:38.663, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:54:38.664, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 07:54:38.664, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 07:54:38.665, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:54:38.665, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 07:54:38.666, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:54:38.667, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:54:38.667, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:54:38.667, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:55:38.667, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:55:38.668, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 07:55:38.669, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:55:38.669, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 07:55:38.670, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:55:38.670, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:55:38.670, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:55:38.671, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:56:38.672, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:56:38.672, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 07:56:38.673, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 07:56:38.673, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:56:38.674, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 07:56:38.675, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 07:56:38.675, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:56:38.675, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 07:57:38.676, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:57:38.677, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 07:57:38.677, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 07:57:38.678, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:57:38.678, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 07:57:38.679, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 07:57:38.679, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:57:38.679, 96 %, 13015 MiB, 82305 MiB, 64
2026/03/20 07:58:38.681, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:58:38.681, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 07:58:38.682, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 07:58:38.682, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 07:58:38.683, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:58:38.683, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 07:58:38.684, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:58:38.684, 96 %, 13015 MiB, 82305 MiB, 64
2026/03/20 07:59:38.684, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 07:59:38.685, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 07:59:38.685, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 07:59:38.686, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 07:59:38.686, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 07:59:38.687, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 07:59:38.687, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 07:59:38.687, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:00:38.688, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:00:38.689, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:00:38.690, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:00:38.690, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:00:38.691, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:00:38.691, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:00:38.691, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:00:38.691, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:01:38.693, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:01:38.693, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 08:01:38.694, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 08:01:38.694, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:01:38.695, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 08:01:38.696, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 08:01:38.696, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:01:38.696, 95 %, 13015 MiB, 82305 MiB, 64
2026/03/20 08:02:38.696, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 08:02:38.697, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 08:02:38.698, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 08:02:38.698, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:02:38.699, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 08:02:38.699, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 08:02:38.699, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:02:38.699, 96 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:03:38.700, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 08:03:38.701, [N/A], 87 MiB, 95234 MiB, 32
2026/03/20 08:03:38.701, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 08:03:38.702, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:03:38.702, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 08:03:38.703, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 08:03:38.703, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:03:38.703, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:04:38.704, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 08:04:38.704, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 08:04:38.705, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 08:04:38.706, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:04:38.706, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 08:04:38.707, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 08:04:38.707, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:04:38.707, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:05:38.708, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:05:38.708, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:05:38.709, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:05:38.710, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:05:38.710, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:05:38.711, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:05:38.711, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:05:38.711, 96 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:06:38.712, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:06:38.712, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:06:38.713, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:06:38.713, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:06:38.714, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:06:38.715, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:06:38.715, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:06:38.715, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:07:38.715, [N/A], 27305 MiB, 68016 MiB, 32
2026/03/20 08:07:38.716, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:07:38.716, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:07:38.717, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:07:38.718, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:07:38.718, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:07:38.718, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:07:38.718, 93 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:08:38.719, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:08:38.719, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:08:38.720, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:08:38.720, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:08:38.721, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:08:38.722, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:08:38.722, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:08:38.722, 94 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:09:38.723, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:09:38.723, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:09:38.724, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:09:38.725, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:09:38.725, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:09:38.726, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:09:38.726, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:09:38.726, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:10:38.727, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:10:38.728, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:10:38.728, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:10:38.729, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:10:38.729, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:10:38.730, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:10:38.730, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:10:38.730, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:11:38.731, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:11:38.731, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:11:38.732, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:11:38.733, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:11:38.733, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:11:38.734, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:11:38.734, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:11:38.734, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:12:38.735, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:12:38.735, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:12:38.736, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:12:38.736, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:12:38.737, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:12:38.737, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:12:38.738, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:12:38.738, 94 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:13:38.738, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:13:38.739, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:13:38.739, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:13:38.740, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:13:38.741, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:13:38.741, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:13:38.741, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:13:38.741, 92 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:14:38.742, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:14:38.743, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:14:38.743, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:14:38.744, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:14:38.744, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:14:38.745, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:14:38.745, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:14:38.745, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:15:38.746, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:15:38.746, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 08:15:38.747, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 08:15:38.747, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:15:38.748, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:15:38.749, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 08:15:38.749, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:15:38.749, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:16:38.749, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:16:38.750, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:16:38.750, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:16:38.751, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:16:38.752, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:16:38.752, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:16:38.752, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:16:38.752, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:17:38.753, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:17:38.753, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:17:38.754, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:17:38.754, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:17:38.755, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:17:38.756, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:17:38.756, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:17:38.756, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:18:38.756, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:18:38.757, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:18:38.758, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:18:38.758, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:18:38.759, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:18:38.759, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:18:38.759, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:18:38.759, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:19:38.760, [N/A], 27305 MiB, 68016 MiB, 32
2026/03/20 08:19:38.761, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:19:38.761, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:19:38.762, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:19:38.763, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:19:38.763, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:19:38.763, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:19:38.763, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:20:38.764, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:20:38.765, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:20:38.765, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:20:38.766, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:20:38.767, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:20:38.767, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:20:38.767, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:20:38.767, 92 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:21:38.768, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:21:38.768, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:21:38.769, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:21:38.770, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:21:38.770, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:21:38.771, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:21:38.771, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:21:38.771, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:22:38.772, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:22:38.772, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:22:38.773, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:22:38.773, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:22:38.774, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:22:38.774, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:22:38.774, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:22:38.775, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:23:38.775, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:23:38.775, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:23:38.776, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:23:38.777, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:23:38.777, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:23:38.778, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:23:38.778, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:23:38.778, 92 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:24:38.778, [N/A], 27305 MiB, 68016 MiB, 32
2026/03/20 08:24:38.779, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:24:38.780, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:24:38.780, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:24:38.781, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:24:38.781, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:24:38.781, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:24:38.781, 96 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:25:38.782, [N/A], 27305 MiB, 68016 MiB, 32
2026/03/20 08:25:38.782, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:25:38.783, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:25:38.784, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:25:38.785, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:25:38.785, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:25:38.785, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:25:38.785, 94 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:26:38.786, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:26:38.786, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:26:38.787, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:26:38.787, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:26:38.788, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:26:38.788, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:26:38.788, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:26:38.788, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:27:38.789, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:27:38.789, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:27:38.790, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:27:38.790, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:27:38.791, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:27:38.792, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:27:38.792, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:27:38.792, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:28:38.792, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:28:38.793, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:28:38.794, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:28:38.794, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:28:38.795, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:28:38.795, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:28:38.795, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:28:38.795, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:29:38.796, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:29:38.796, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:29:38.797, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:29:38.798, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:29:38.798, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:29:38.799, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:29:38.799, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:29:38.799, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:30:38.799, [N/A], 27305 MiB, 68016 MiB, 32
2026/03/20 08:30:38.800, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:30:38.800, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:30:38.801, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 08:30:38.801, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:30:38.802, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:30:38.802, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:30:38.802, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:31:38.803, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:31:38.803, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 08:31:38.804, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 08:31:38.804, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:31:38.805, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 08:31:38.805, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:31:38.806, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 08:31:38.806, 92 %, 13015 MiB, 82305 MiB, 62
2026/03/20 08:32:38.807, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:32:38.807, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:32:38.808, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:32:38.808, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:32:38.809, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:32:38.809, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:32:38.810, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:32:38.810, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:33:38.810, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 08:33:38.810, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 08:33:38.811, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 08:33:38.812, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 08:33:38.812, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 08:33:38.813, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 08:33:38.813, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 08:33:38.813, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 08:34:38.813, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 08:34:38.814, [N/A], 87 MiB, 95234 MiB, 30
